respondent_id,age,gender,country,education_level,industry,job_role,years_in_role,company_size,digital_adoption_score,ai_usage_frequency,growth_mindset_score,limiting_beliefs_score,change_resistance_level,training_hours_last_year,leadership_score,team_openness_score,recent_failed_initiatives,positive_feedback_percent,retention_intent,survey_date
9631,39,Female,USA,Bachelor's,Energy,Staff,4,1001+,61.01,Often,73.5,33.72,Medium,10,41.17,35.31,0,52.76,Likely,2025-01-24 04:47:08.279077
9632,27,Male,Australia,Master's,Media,HR,4,1-50,44.91,Often,73.39,36.12,Medium,13,18.92,44.0,0,47.65,Unlikely,2025-03-28 04:47:08.279077
9633,56,Male,Canada,Bachelor's,Healthcare,Technical Specialist,7,1-50,87.81,Occasionally,59.2,45.48,Medium,11,81.85,53.32,1,79.06,Very Likely,2025-07-15 04:47:08.279077
9634,28,Male,France,Master's,Manufacturing,Staff,5,1-50,43.58,Daily,63.29,40.87,Medium,9,60.5,79.81,0,76.91,Very Likely,2024-11-25 04:47:08.279077
9635,44,Female,France,PhD,Healthcare,Manager,4,51-200,54.45,Daily,49.58,51.63,Medium,31,100.0,100.0,0,91.07,Very Likely,2025-06-30 04:47:08.279077
9636,44,Female,South Africa,Bachelor's,Government,Manager,8,1001+,58.58,Rarely,50.97,54.33,Medium,16,80.34,75.67,3,60.95,Likely,2025-07-20 04:47:08.279077
9637,52,Female,USA,Other,Media,Staff,6,51-200,34.41,Occasionally,80.49,22.02,Low,15,24.23,29.4,1,46.94,Unlikely,2025-08-03 04:47:08.279077
9638,21,Male,Japan,Bachelor's,Manufacturing,Staff,7,1-50,60.26,Often,55.55,46.36,Medium,13,38.07,36.08,1,33.79,Unlikely,2024-10-21 04:47:08.279077
9639,38,Female,Brazil,High School,Media,Operations,4,1-50,43.98,Rarely,62.62,36.15,Medium,15,30.27,32.59,3,26.26,Unlikely,2025-04-13 04:47:08.279077
9640,39,Male,South Africa,Bachelor's,Finance,Executive,5,1-50,49.06,Occasionally,69.1,28.99,Low,26,83.66,100.0,0,91.34,Very Likely,2025-04-29 04:47:08.279077
9641,60,Male,USA,High School,Finance,HR,1,51-200,60.01,Occasionally,65.19,31.89,Low,11,84.39,100.0,0,85.09,Very Likely,2025-06-21 04:47:08.279077
9642,48,Female,Brazil,Bachelor's,Media,Executive,5,201-1000,73.94,Never,52.22,43.97,Medium,25,82.82,100.0,0,81.68,Very Likely,2025-06-30 04:47:08.279077
9643,25,Female,Germany,High School,Government,Staff,2,1001+,51.61,Often,27.61,83.42,High,4,59.13,71.75,0,52.52,Likely,2025-04-28 04:47:08.279077
9644,36,Male,USA,High School,Education,HR,4,1001+,64.77,Daily,58.93,46.06,Medium,7,83.16,65.06,2,69.56,Likely,2024-09-14 04:47:08.279077
9645,44,Male,Canada,High School,Education,Staff,2,1-50,72.59,Rarely,59.06,48.55,Medium,13,62.38,72.09,1,63.05,Likely,2024-12-29 04:47:08.279077
9646,57,Male,France,High School,Media,Staff,1,51-200,63.97,Never,47.81,58.96,Medium,6,79.12,85.99,1,62.22,Likely,2025-03-30 04:47:08.279077
9647,23,Male,Germany,Bachelor's,Manufacturing,Staff,3,1-50,37.21,Never,62.11,40.19,Medium,9,41.02,27.67,2,59.08,Likely,2025-03-14 04:47:08.279077
9648,49,Male,UK,PhD,IT,Operations,7,51-200,39.45,Occasionally,69.85,39.75,Medium,9,39.12,45.14,0,39.61,Unlikely,2024-09-12 04:47:08.279077
9649,39,Male,Canada,PhD,Retail,Manager,5,1-50,64.84,Rarely,58.1,42.17,Medium,21,40.29,53.48,2,41.53,Unlikely,2025-04-04 04:47:08.279077
9650,22,Male,India,Master's,Healthcare,Manager,7,201-1000,62.18,Occasionally,79.34,22.14,Low,22,80.32,69.12,0,79.74,Very Likely,2025-01-03 04:47:08.279077
9651,42,Prefer not to say,Brazil,High School,Finance,Staff,2,201-1000,64.99,Occasionally,52.48,39.44,Medium,11,39.49,64.53,1,46.57,Unlikely,2024-10-18 04:47:08.279077
9652,37,Other,India,High School,Manufacturing,Manager,3,1001+,77.98,Daily,79.87,11.7,Low,22,77.75,79.81,1,77.78,Very Likely,2024-10-07 04:47:08.279077
9653,45,Female,Australia,High School,Media,Staff,3,1-50,64.57,Occasionally,100.0,0.0,Low,11,44.59,43.91,3,64.46,Likely,2025-07-19 04:47:08.279077
9654,55,Prefer not to say,France,Bachelor's,Consulting,Executive,6,1-50,55.96,Often,59.04,36.03,Medium,24,91.3,100.0,1,72.91,Likely,2025-01-03 04:47:08.279077
9655,27,Female,France,Other,Government,HR,5,1001+,67.63,Rarely,67.5,35.08,Medium,12,55.07,53.6,0,71.99,Likely,2024-12-08 04:47:08.279077
9656,36,Male,USA,Master's,Finance,Staff,3,201-1000,63.68,Daily,81.67,25.69,Low,14,45.25,37.46,0,67.61,Likely,2025-04-27 04:47:08.279077
9657,50,Male,Brazil,Bachelor's,IT,Staff,7,51-200,72.38,Often,93.14,2.79,Low,19,32.22,37.65,0,56.3,Likely,2025-03-09 04:47:08.279077
9658,56,Female,Japan,Bachelor's,Government,HR,3,201-1000,66.02,Never,85.45,18.39,Low,8,20.25,21.98,0,44.44,Unlikely,2025-01-01 04:47:08.279077
9659,52,Female,France,Master's,Energy,Technical Specialist,3,1-50,51.97,Daily,96.78,0.0,Low,9,49.14,31.31,0,67.57,Likely,2025-05-21 04:47:08.279077
9660,46,Female,Brazil,Master's,Education,HR,2,201-1000,69.32,Rarely,62.67,33.52,Medium,17,32.97,46.5,4,43.75,Unlikely,2024-08-27 04:47:08.279077
9661,23,Female,Canada,High School,Consulting,Technical Specialist,5,51-200,57.64,Rarely,48.91,44.33,Medium,7,44.19,26.18,2,50.22,Likely,2025-05-12 04:47:08.279077
9662,41,Male,Brazil,High School,Education,Manager,9,201-1000,42.24,Rarely,70.11,31.68,Low,27,23.66,24.34,2,46.92,Unlikely,2024-09-11 04:47:08.279077
9663,45,Male,UK,Bachelor's,Energy,Staff,3,51-200,49.76,Occasionally,81.17,24.14,Low,16,58.68,54.48,4,67.64,Likely,2024-08-26 04:47:08.279077
9664,51,Male,USA,High School,Education,Staff,5,51-200,48.47,Occasionally,44.76,58.73,Medium,21,19.17,0.0,2,32.47,Unlikely,2025-04-22 04:47:08.279077
9665,43,Male,Brazil,Master's,Consulting,Staff,3,1-50,42.42,Often,52.99,51.45,Medium,11,61.58,70.47,0,46.8,Unlikely,2024-09-27 04:47:08.279077
9666,54,Male,Australia,Bachelor's,Media,Operations,4,1-50,69.0,Never,18.55,77.14,High,10,70.81,100.0,0,52.06,Likely,2025-04-21 04:47:08.279077
9667,56,Male,Japan,High School,Finance,Technical Specialist,5,1-50,38.68,Occasionally,57.48,36.54,Medium,15,50.7,62.72,0,67.98,Likely,2025-03-08 04:47:08.279077
9668,51,Male,UK,High School,Consulting,Technical Specialist,2,51-200,79.98,Often,36.09,60.08,Medium,10,47.35,57.9,0,41.17,Unlikely,2025-03-02 04:47:08.279077
9669,26,Male,Brazil,High School,Government,Staff,7,1-50,62.36,Often,74.67,15.28,Low,11,35.23,20.52,0,38.32,Unlikely,2024-09-20 04:47:08.279077
9670,52,Male,Japan,Bachelor's,Consulting,Technical Specialist,3,51-200,57.85,Rarely,56.94,30.12,Low,13,40.75,54.36,3,64.91,Likely,2025-03-28 04:47:08.279077
9671,50,Male,Japan,High School,Healthcare,Staff,5,1-50,43.01,Often,73.9,36.77,Medium,9,38.87,41.18,0,61.81,Likely,2025-07-07 04:47:08.279077
9672,31,Male,France,High School,Manufacturing,Staff,2,1-50,56.61,Rarely,30.25,68.55,High,10,68.41,59.95,2,46.74,Unlikely,2025-05-21 04:47:08.279077
9673,30,Male,South Africa,Master's,Government,Staff,1,51-200,56.03,Often,75.81,30.82,Low,12,64.87,63.1,2,81.42,Very Likely,2024-12-10 04:47:08.279077
9674,43,Female,UK,High School,Education,Technical Specialist,1,51-200,47.7,Never,64.52,18.77,Low,12,57.33,82.49,1,61.45,Likely,2025-01-31 04:47:08.279077
9675,27,Female,UK,High School,Government,Staff,5,1-50,64.88,Rarely,56.31,43.42,Medium,8,64.17,76.52,0,64.67,Likely,2024-12-11 04:47:08.279077
9676,51,Male,India,High School,Retail,Executive,5,51-200,68.38,Often,35.89,61.52,Medium,22,100.0,100.0,1,75.29,Very Likely,2025-05-29 04:47:08.279077
9677,57,Male,USA,High School,Manufacturing,Executive,5,1-50,64.47,Rarely,78.84,26.35,Low,21,88.56,81.96,1,77.84,Very Likely,2024-09-13 04:47:08.279077
9678,41,Female,India,Bachelor's,Finance,Technical Specialist,2,201-1000,81.57,Rarely,57.53,48.26,Medium,15,63.33,41.89,0,44.3,Unlikely,2025-04-17 04:47:08.279077
9679,53,Female,Germany,High School,Retail,Executive,1,51-200,48.6,Rarely,59.96,34.72,Medium,20,78.04,67.88,1,75.32,Very Likely,2024-08-11 04:47:08.279077
9680,38,Female,USA,Bachelor's,Retail,Staff,2,1-50,49.13,Often,50.08,56.81,Medium,4,28.62,45.45,2,48.6,Unlikely,2024-09-30 04:47:08.279077
9681,39,Male,South Africa,Bachelor's,Retail,Staff,3,201-1000,53.33,Never,74.41,28.99,Low,11,44.41,10.86,2,45.72,Unlikely,2025-07-07 04:47:08.279077
9682,33,Female,Canada,Bachelor's,IT,HR,6,1-50,69.34,Rarely,74.2,30.19,Low,16,45.2,45.55,2,70.34,Likely,2025-03-27 04:47:08.279077
9683,52,Female,South Africa,Other,Retail,Staff,3,201-1000,65.13,Often,46.82,48.87,Medium,12,45.25,11.17,0,50.22,Likely,2024-11-02 04:47:08.279077
9684,29,Female,South Africa,High School,Finance,Manager,4,1-50,36.32,Daily,36.41,73.62,High,25,91.07,95.55,0,62.28,Likely,2024-11-04 04:47:08.279077
9685,35,Male,USA,Bachelor's,Energy,Manager,6,51-200,63.66,Rarely,100.0,0.0,Low,22,53.63,42.61,0,98.04,Very Likely,2025-02-20 04:47:08.279077
9686,23,Female,South Africa,Master's,Education,Executive,4,51-200,38.37,Occasionally,43.64,43.06,Medium,12,65.33,57.75,1,58.46,Likely,2024-08-26 04:47:08.279077
9687,46,Female,Brazil,PhD,Government,Manager,3,1-50,71.04,Occasionally,59.01,35.92,Medium,23,43.0,11.62,0,65.44,Likely,2024-09-14 04:47:08.279077
9688,47,Female,Germany,Bachelor's,Energy,Technical Specialist,7,201-1000,73.96,Never,67.57,23.28,Low,12,13.55,17.9,1,31.95,Unlikely,2025-03-04 04:47:08.279077
9689,35,Male,South Africa,High School,IT,Technical Specialist,5,51-200,44.66,Occasionally,65.01,41.58,Medium,11,61.38,59.03,2,80.42,Very Likely,2025-07-29 04:47:08.279077
9690,52,Female,Canada,High School,Education,Executive,5,1-50,50.07,Occasionally,86.55,17.79,Low,30,54.23,56.54,4,67.81,Likely,2025-01-02 04:47:08.279077
9691,38,Male,UK,Bachelor's,Media,Staff,5,201-1000,46.39,Never,48.96,46.28,Medium,4,44.55,40.74,2,51.3,Likely,2025-01-10 04:47:08.279077
9692,40,Male,Japan,PhD,Healthcare,Staff,5,51-200,79.61,Often,71.37,20.42,Low,16,18.32,19.06,1,21.22,Very Unlikely,2025-05-30 04:47:08.279077
9693,41,Female,Australia,Bachelor's,Finance,Staff,2,51-200,48.92,Occasionally,77.73,35.25,Medium,14,37.18,44.1,0,66.68,Likely,2025-03-23 04:47:08.279077
9694,28,Male,USA,Bachelor's,Energy,Operations,1,1-50,71.81,Never,66.61,33.95,Medium,9,80.05,89.77,0,74.92,Likely,2025-07-12 04:47:08.279077
9695,28,Female,Brazil,Bachelor's,Finance,Staff,4,51-200,67.1,Occasionally,71.24,33.63,Medium,4,45.7,18.66,0,48.54,Unlikely,2025-03-21 04:47:08.279077
9696,28,Female,South Africa,Bachelor's,Healthcare,Technical Specialist,6,201-1000,67.63,Often,69.91,32.49,Low,10,34.9,49.13,0,44.95,Unlikely,2025-06-18 04:47:08.279077
9697,46,Male,India,High School,IT,Staff,4,201-1000,53.14,Never,60.02,40.01,Medium,13,58.77,82.36,0,53.48,Likely,2024-12-16 04:47:08.279077
9698,36,Female,Japan,PhD,Finance,Executive,4,1001+,35.33,Rarely,81.66,33.14,Medium,21,79.69,78.4,0,86.3,Very Likely,2025-01-24 04:47:08.279077
9699,27,Female,France,Master's,Retail,Staff,3,1-50,32.34,Rarely,76.12,20.71,Low,10,44.98,41.63,0,39.4,Unlikely,2024-11-06 04:47:08.279077
9700,35,Male,UK,Bachelor's,Consulting,Staff,4,201-1000,55.28,Daily,67.01,27.84,Low,10,17.01,19.92,2,37.42,Unlikely,2024-11-19 04:47:08.279077
9701,37,Female,Canada,Bachelor's,Manufacturing,Staff,4,1-50,40.04,Occasionally,73.81,17.31,Low,14,30.7,35.35,1,47.87,Unlikely,2024-11-05 04:47:08.279077
9702,52,Male,UK,Bachelor's,Finance,Manager,2,201-1000,44.62,Often,44.01,61.58,Medium,21,56.47,57.67,2,48.48,Unlikely,2024-09-12 04:47:08.279077
9703,20,Male,Australia,High School,Education,Staff,5,201-1000,50.55,Rarely,73.36,22.22,Low,8,48.56,85.76,0,42.73,Unlikely,2025-06-08 04:47:08.279077
9704,31,Male,Japan,High School,Healthcare,Technical Specialist,5,1-50,56.42,Often,44.69,59.84,Medium,6,23.24,35.51,1,45.87,Unlikely,2024-12-13 04:47:08.279077
9705,25,Male,South Africa,Bachelor's,Education,Staff,5,51-200,42.94,Rarely,54.19,39.74,Medium,11,29.05,18.12,2,47.94,Unlikely,2025-07-13 04:47:08.279077
9706,60,Male,Japan,Bachelor's,Healthcare,Staff,4,201-1000,65.5,Rarely,71.09,24.07,Low,11,58.42,70.06,2,60.96,Likely,2024-09-26 04:47:08.279077
9707,24,Prefer not to say,USA,High School,Manufacturing,Manager,3,201-1000,53.41,Rarely,66.04,34.79,Medium,26,47.26,55.24,1,48.94,Unlikely,2025-03-13 04:47:08.279077
9708,35,Female,South Africa,High School,Education,Manager,4,201-1000,73.93,Rarely,51.77,52.54,Medium,37,92.86,92.4,0,78.07,Very Likely,2025-05-03 04:47:08.279077
9709,37,Female,Australia,Master's,Government,HR,4,1-50,64.63,Occasionally,67.79,35.73,Medium,8,56.98,41.54,0,68.3,Likely,2024-08-12 04:47:08.279077
9710,37,Male,USA,Master's,Finance,Staff,1,51-200,69.99,Never,58.38,26.58,Low,11,80.11,76.57,0,78.28,Very Likely,2024-08-05 04:47:08.279077
9711,20,Female,Canada,High School,Retail,Executive,3,201-1000,30.02,Never,64.45,33.33,Medium,21,67.17,64.5,2,55.86,Likely,2025-02-21 04:47:08.279077
9712,38,Male,France,High School,Retail,Manager,2,201-1000,75.88,Rarely,52.93,45.41,Medium,16,86.34,95.93,0,62.4,Likely,2024-10-01 04:47:08.279077
9713,27,Male,Canada,Master's,Retail,Operations,5,51-200,73.56,Rarely,65.17,38.35,Medium,14,44.72,24.37,1,50.62,Likely,2024-08-09 04:47:08.279077
9714,22,Male,Japan,Master's,Government,Manager,14,51-200,86.77,Often,65.29,33.72,Medium,33,88.81,100.0,0,93.61,Very Likely,2024-10-29 04:47:08.279077
9715,44,Male,South Africa,Bachelor's,Healthcare,Staff,4,201-1000,54.63,Never,66.23,36.19,Medium,9,55.18,52.67,1,52.74,Likely,2025-07-04 04:47:08.279077
9716,24,Male,Germany,Bachelor's,Education,Staff,3,1-50,57.41,Occasionally,83.11,9.29,Low,9,55.67,78.14,0,67.32,Likely,2025-04-04 04:47:08.279077
9717,59,Female,Japan,High School,Media,Staff,1,51-200,56.7,Daily,46.58,55.89,Medium,15,76.82,78.69,0,72.09,Likely,2025-03-26 04:47:08.279077
9718,38,Female,USA,Master's,Media,Executive,3,201-1000,58.08,Rarely,82.88,17.26,Low,32,61.57,49.38,1,40.7,Unlikely,2025-07-23 04:47:08.279077
9719,37,Male,Canada,Master's,Government,Manager,2,1-50,83.92,Occasionally,72.55,28.03,Low,19,75.95,72.17,1,67.42,Likely,2025-02-26 04:47:08.279077
9720,50,Male,France,Bachelor's,Media,Operations,3,51-200,51.84,Occasionally,87.79,10.0,Low,16,45.94,32.92,1,61.44,Likely,2025-07-05 04:47:08.279077
9721,52,Male,India,PhD,Healthcare,Executive,6,1001+,43.33,Occasionally,55.86,40.48,Medium,20,68.93,100.0,3,48.79,Unlikely,2025-06-07 04:47:08.279077
9722,37,Prefer not to say,Japan,High School,Government,Technical Specialist,5,51-200,45.95,Rarely,73.77,21.78,Low,10,42.47,35.97,2,61.15,Likely,2025-04-09 04:47:08.279077
9723,58,Female,UK,High School,IT,HR,2,201-1000,80.08,Often,85.57,14.53,Low,6,0.0,0.0,0,22.87,Very Unlikely,2025-01-05 04:47:08.279077
9724,35,Female,Canada,Bachelor's,Government,Technical Specialist,2,201-1000,84.53,Rarely,67.84,38.78,Medium,11,73.22,83.39,0,79.91,Very Likely,2025-06-15 04:47:08.279077
9725,35,Female,Canada,High School,Healthcare,Staff,4,201-1000,70.0,Occasionally,80.34,17.74,Low,9,92.22,92.01,0,95.81,Very Likely,2025-06-14 04:47:08.279077
9726,57,Male,Brazil,Master's,Healthcare,Staff,3,51-200,51.31,Occasionally,56.27,39.38,Medium,13,61.46,55.09,0,67.55,Likely,2025-02-03 04:47:08.279077
9727,60,Prefer not to say,India,Master's,Government,HR,4,201-1000,90.71,Occasionally,70.02,32.24,Low,15,61.3,91.15,2,55.13,Likely,2025-07-22 04:47:08.279077
9728,26,Male,Germany,Master's,Consulting,Operations,4,1-50,48.51,Occasionally,58.67,54.26,Medium,13,34.06,23.78,1,18.49,Very Unlikely,2025-07-13 04:47:08.279077
9729,33,Male,India,Bachelor's,Manufacturing,Executive,2,51-200,54.02,Daily,52.0,26.02,Low,40,78.12,100.0,0,60.27,Likely,2025-07-22 04:47:08.279077
9730,44,Female,Australia,Master's,IT,Manager,3,1001+,52.37,Daily,66.65,38.01,Medium,30,77.18,88.53,0,63.29,Likely,2025-07-14 04:47:08.279077
9731,51,Male,Japan,High School,Education,Operations,7,201-1000,61.63,Occasionally,64.73,29.61,Low,12,0.0,5.11,0,20.5,Very Unlikely,2025-02-21 04:47:08.279077
9732,57,Female,Japan,High School,Energy,HR,4,51-200,86.04,Rarely,96.51,7.62,Low,8,46.01,66.07,0,63.81,Likely,2025-01-04 04:47:08.279077
9733,41,Male,USA,Bachelor's,Manufacturing,Manager,4,1001+,80.81,Rarely,55.53,36.47,Medium,25,55.68,39.29,2,53.99,Likely,2024-09-16 04:47:08.279077
9734,35,Female,Canada,High School,Media,Operations,3,1-50,50.63,Occasionally,86.08,0.39,Low,10,55.6,35.74,1,59.14,Likely,2024-10-06 04:47:08.279077
9735,48,Male,Canada,PhD,Healthcare,Manager,3,201-1000,54.89,Never,54.1,36.49,Medium,20,36.87,45.11,1,37.53,Unlikely,2024-10-11 04:47:08.279077
9736,35,Male,USA,Bachelor's,Manufacturing,Executive,5,1-50,73.71,Rarely,61.85,34.46,Medium,22,85.03,69.79,0,58.19,Likely,2024-08-10 04:47:08.279077
9737,31,Female,South Africa,Bachelor's,Energy,Staff,7,1-50,46.68,Occasionally,90.88,9.99,Low,5,34.62,39.57,0,58.21,Likely,2024-11-08 04:47:08.279077
9738,36,Female,India,Master's,Healthcare,Staff,5,1-50,42.14,Rarely,36.21,65.11,Medium,6,34.52,32.29,0,51.64,Likely,2024-09-29 04:47:08.279077
9739,56,Prefer not to say,Australia,Bachelor's,Healthcare,Manager,2,201-1000,55.61,Never,86.63,19.35,Low,28,75.81,62.07,0,68.39,Likely,2024-08-11 04:47:08.279077
9740,46,Female,South Africa,Bachelor's,Government,HR,8,201-1000,43.34,Never,76.07,31.22,Low,8,75.93,51.45,1,69.24,Likely,2025-07-25 04:47:08.279077
9741,44,Female,UK,Bachelor's,Education,Staff,2,51-200,66.68,Never,75.81,26.84,Low,10,84.98,76.52,0,74.67,Likely,2024-11-07 04:47:08.279077
9742,32,Female,Japan,Bachelor's,Education,Staff,5,1001+,74.74,Rarely,63.4,26.0,Low,9,40.76,47.65,0,53.45,Likely,2024-08-16 04:47:08.279077
9743,27,Male,UK,Bachelor's,Manufacturing,Staff,3,1001+,52.4,Rarely,80.39,24.8,Low,5,42.5,38.54,0,72.57,Likely,2024-11-18 04:47:08.279077
9744,24,Male,UK,PhD,Energy,Manager,4,1-50,62.03,Rarely,100.0,3.71,Low,30,78.39,76.75,1,74.72,Likely,2025-04-06 04:47:08.279077
9745,31,Male,Japan,PhD,Consulting,Staff,1,51-200,59.44,Occasionally,52.18,47.44,Medium,8,64.04,74.83,0,65.72,Likely,2025-07-01 04:47:08.279077
9746,60,Female,UK,Bachelor's,IT,Staff,2,1001+,76.84,Often,35.61,61.46,Medium,6,52.72,37.84,0,65.19,Likely,2024-10-16 04:47:08.279077
9747,22,Male,Australia,Bachelor's,Media,Staff,4,201-1000,51.78,Often,73.52,39.59,Medium,11,9.02,41.13,1,27.19,Unlikely,2025-07-01 04:47:08.279077
9748,54,Female,Australia,Master's,Media,Manager,8,51-200,39.11,Rarely,75.78,22.12,Low,30,29.32,26.91,1,54.19,Likely,2024-12-04 04:47:08.279077
9749,52,Female,USA,Bachelor's,Education,Manager,3,1001+,81.48,Often,63.27,38.04,Medium,22,34.4,23.79,1,34.23,Unlikely,2025-03-14 04:47:08.279077
9750,41,Female,France,Master's,IT,Manager,4,51-200,49.64,Often,35.63,70.36,High,27,78.93,72.59,1,50.51,Likely,2025-06-19 04:47:08.279077
9751,28,Male,Japan,Master's,Finance,HR,5,1-50,73.4,Never,61.0,30.78,Low,9,30.2,16.28,0,59.22,Likely,2025-05-05 04:47:08.279077
9752,60,Male,Japan,PhD,Finance,Technical Specialist,4,51-200,67.0,Occasionally,75.27,25.3,Low,7,41.39,65.03,0,49.07,Unlikely,2024-11-08 04:47:08.279077
9753,37,Other,Japan,Master's,Retail,Technical Specialist,6,51-200,72.37,Occasionally,54.67,38.68,Medium,11,55.71,64.2,0,56.55,Likely,2024-09-16 04:47:08.279077
9754,48,Male,India,Master's,Energy,Technical Specialist,2,51-200,58.07,Rarely,60.26,33.32,Medium,7,64.49,100.0,0,64.16,Likely,2025-01-04 04:47:08.279077
9755,58,Male,USA,Bachelor's,Media,Staff,2,1-50,70.8,Never,41.19,55.89,Medium,9,33.85,27.7,0,33.17,Unlikely,2025-03-28 04:47:08.279077
9756,46,Male,Australia,Bachelor's,Healthcare,Executive,3,201-1000,68.18,Occasionally,75.19,38.15,Medium,21,59.52,65.86,0,57.85,Likely,2024-10-17 04:47:08.279077
9757,55,Male,Australia,Master's,Consulting,Staff,5,51-200,48.3,Occasionally,47.59,53.06,Medium,7,77.64,71.88,1,48.06,Unlikely,2025-04-02 04:47:08.279077
9758,36,Male,Canada,High School,Finance,Staff,5,201-1000,75.63,Rarely,74.15,33.1,Medium,12,21.47,34.99,0,23.33,Very Unlikely,2025-03-07 04:47:08.279077
9759,53,Female,Brazil,Bachelor's,Education,Manager,5,1-50,81.23,Occasionally,34.45,67.59,High,23,75.46,64.5,1,74.95,Likely,2024-08-14 04:47:08.279077
9760,22,Male,Germany,PhD,Manufacturing,Executive,3,1001+,36.01,Occasionally,79.98,18.0,Low,19,62.19,64.55,2,61.22,Likely,2024-10-01 04:47:08.279077
9761,24,Female,France,Bachelor's,Education,Executive,6,1-50,62.41,Often,64.41,32.44,Low,27,62.96,83.14,0,64.64,Likely,2024-10-27 04:47:08.279077
9762,33,Male,Japan,Bachelor's,Manufacturing,Manager,3,201-1000,56.62,Often,76.9,19.21,Low,24,50.3,52.11,0,62.89,Likely,2024-10-20 04:47:08.279077
9763,22,Female,USA,Bachelor's,IT,Manager,2,201-1000,83.74,Often,87.85,8.42,Low,24,72.13,100.0,0,89.55,Very Likely,2025-07-28 04:47:08.279077
9764,42,Female,Japan,Bachelor's,IT,Manager,4,201-1000,56.55,Never,65.02,29.5,Low,18,39.4,61.41,0,44.52,Unlikely,2025-03-18 04:47:08.279077
9765,58,Male,Canada,Master's,Retail,Staff,1,1-50,71.4,Rarely,73.26,30.09,Low,9,38.41,30.89,0,46.02,Unlikely,2025-04-08 04:47:08.279077
9766,49,Male,France,Master's,Consulting,Manager,3,201-1000,53.97,Often,47.05,52.66,Medium,31,40.58,51.78,2,49.16,Unlikely,2025-04-01 04:47:08.279077
9767,42,Male,Canada,Master's,Government,HR,7,1-50,48.99,Often,70.9,39.74,Medium,10,22.87,24.41,0,44.32,Unlikely,2024-08-13 04:47:08.279077
9768,46,Female,Canada,High School,Manufacturing,HR,6,51-200,90.06,Rarely,75.85,19.42,Low,8,47.09,73.64,0,46.84,Unlikely,2025-03-21 04:47:08.279077
9769,29,Female,Canada,Bachelor's,Education,HR,4,1001+,42.5,Occasionally,52.71,46.77,Medium,9,69.87,54.74,1,53.42,Likely,2025-05-29 04:47:08.279077
9770,44,Female,Australia,High School,Consulting,Staff,4,1001+,56.0,Occasionally,55.18,47.08,Medium,8,56.94,67.91,0,46.84,Unlikely,2024-12-05 04:47:08.279077
9771,32,Male,Germany,High School,Retail,Technical Specialist,5,51-200,68.79,Occasionally,22.39,66.17,High,11,65.2,64.63,0,45.77,Unlikely,2024-11-14 04:47:08.279077
9772,35,Male,India,Master's,Consulting,Staff,2,51-200,59.77,Often,86.2,11.46,Low,11,86.19,79.38,0,88.23,Very Likely,2024-12-31 04:47:08.279077
9773,60,Male,Japan,Bachelor's,Retail,Manager,7,51-200,37.92,Often,80.64,21.01,Low,27,47.05,27.91,0,56.18,Likely,2025-05-21 04:47:08.279077
9774,53,Male,Australia,Bachelor's,Consulting,Staff,5,51-200,21.13,Often,69.43,16.35,Low,19,75.84,88.97,0,70.8,Likely,2025-02-19 04:47:08.279077
9775,56,Female,South Africa,Bachelor's,Manufacturing,Technical Specialist,4,51-200,49.67,Rarely,54.24,53.37,Medium,12,42.05,10.39,0,36.42,Unlikely,2024-08-29 04:47:08.279077
9776,41,Male,Australia,High School,Energy,Staff,4,1-50,82.5,Daily,85.67,19.47,Low,9,43.95,34.34,1,59.88,Likely,2025-01-20 04:47:08.279077
9777,36,Female,Japan,Master's,Finance,Technical Specialist,6,201-1000,59.88,Occasionally,90.99,6.17,Low,10,29.32,36.11,3,40.65,Unlikely,2024-08-07 04:47:08.279077
9778,42,Female,USA,High School,Healthcare,Technical Specialist,7,201-1000,51.27,Occasionally,55.74,33.65,Medium,10,27.66,39.36,1,37.71,Unlikely,2024-09-24 04:47:08.279077
9779,55,Female,France,Bachelor's,Education,Staff,5,1-50,62.54,Occasionally,71.79,35.65,Medium,6,49.44,38.18,0,58.78,Likely,2025-06-21 04:47:08.279077
9780,28,Male,UK,High School,Manufacturing,HR,5,1-50,93.39,Occasionally,57.47,36.45,Medium,7,34.95,27.31,1,34.88,Unlikely,2025-08-03 04:47:08.279077
